time,day_of_week,weather,power_consumption_kWh,solar_irradiance_Wm2,solar_generation_kWh
2024-03-15 10:00,4,Cloudy,0.54,138.48,0.637
2024-03-15 11:00,4,Stormy,0.55,0.0,0.0
2024-03-15 12:00,4,Cloudy,0.55,211.86,0.975
2024-03-15 13:00,4,Cloudy,0.58,198.9,0.915
2024-03-15 14:00,4,Sunny,0.78,455.92,2.097
2024-03-15 15:00,4,Sunny,0.59,264.13,1.215
2024-03-15 16:00,4,Cloudy,0.73,145.33,0.669
2024-03-15 17:00,4,Sunny,1.76,335.2,1.542
2024-03-15 18:00,4,Night,1.82,0.0,0.0
2024-03-15 19:00,4,Night,2.35,0.0,0.0
2024-03-15 20:00,4,Night,2.34,0.0,0.0
2024-03-15 21:00,4,Night,2.53,0.0,0.0
2024-03-15 22:00,4,Cloudy,2.21,0.0,0.0
2024-03-15 23:00,4,Cloudy,0.98,0.0,0.0
2024-03-16 00:00,5,Cloudy,0.56,0.0,0.0
2024-03-16 01:00,5,Rainy,0.55,0.0,0.0
2024-03-16 02:00,5,Rainy,0.95,0.0,0.0
2024-03-16 03:00,5,Night,0.96,0.0,0.0
2024-03-16 04:00,5,Night,0.59,0.0,0.0
2024-03-16 05:00,5,Night,0.9,0.0,0.0
2024-03-16 06:00,5,Sunny,1.9,200.34,0.922
2024-03-16 07:00,5,Sunny,1.47,214.81,0.988
2024-03-16 08:00,5,Cloudy,1.24,70.02,0.322
2024-03-16 09:00,5,Rainy,1.04,37.24,0.171
2024-03-16 10:00,5,Sunny,1.57,353.38,1.626
2024-03-16 11:00,5,Sunny,1.44,330.95,1.522
2024-03-16 12:00,5,Sunny,1.62,401.08,1.845
2024-03-16 13:00,5,Sunny,1.75,524.09,2.411
2024-03-16 14:00,5,Sunny,1.36,461.34,2.122
2024-03-16 15:00,5,Sunny,1.11,282.19,1.298
2024-03-16 16:00,5,Sunny,1.04,233.91,1.076
2024-03-16 17:00,5,Sunny,3.18,339.72,1.563
2024-03-16 18:00,5,Cloudy,2.72,0.0,0.0
2024-03-16 19:00,5,Cloudy,2.81,0.0,0.0
2024-03-16 20:00,5,Night,3.15,0.0,0.0
2024-03-16 21:00,5,Cloudy,1.97,0.0,0.0
2024-03-16 22:00,5,Cloudy,2.42,0.0,0.0
2024-03-16 23:00,5,Cloudy,1.33,0.0,0.0
2024-03-17 00:00,6,Cloudy,0.58,0.0,0.0
2024-03-17 01:00,6,Cloudy,0.88,0.0,0.0
2024-03-17 02:00,6,Stormy,0.93,0.0,0.0
2024-03-17 03:00,6,Stormy,0.63,0.0,0.0
2024-03-17 04:00,6,Stormy,0.72,0.0,0.0
2024-03-17 05:00,6,Cloudy,0.92,0.0,0.0
2024-03-17 06:00,6,Cloudy,1.48,62.93,0.289
2024-03-17 07:00,6,Cloudy,1.43,102.65,0.472
2024-03-17 08:00,6,Stormy,1.41,0.0,0.0
2024-03-17 09:00,6,Stormy,1.3,0.0,0.0
2024-03-17 10:00,6,Stormy,1.94,0.0,0.0
2024-03-17 11:00,6,Stormy,1.98,0.0,0.0
2024-03-17 12:00,6,Stormy,1.08,0.0,0.0
2024-03-17 13:00,6,Rainy,1.28,46.97,0.216
2024-03-17 14:00,6,Rainy,1.94,41.79,0.192
2024-03-17 15:00,6,Rainy,1.39,39.92,0.184
2024-03-17 16:00,6,Rainy,1.07,23.24,0.107
2024-03-17 17:00,6,Rainy,3.05,38.75,0.178
2024-03-17 18:00,6,Cloudy,2.29,0.0,0.0
2024-03-17 19:00,6,Night,1.88,0.0,0.0
2024-03-17 20:00,6,Night,2.92,0.0,0.0
2024-03-17 21:00,6,Night,2.91,0.0,0.0
2024-03-17 22:00,6,Rainy,2.52,0.0,0.0
2024-03-17 23:00,6,Rainy,1.28,0.0,0.0
2024-03-18 00:00,0,Cloudy,0.31,0.0,0.0
2024-03-18 01:00,0,Night,0.52,0.0,0.0
2024-03-18 02:00,0,Night,0.61,0.0,0.0
2024-03-18 03:00,0,Rainy,0.38,0.0,0.0
2024-03-18 04:00,0,Cloudy,0.41,0.0,0.0
2024-03-18 05:00,0,Cloudy,1.26,0.0,0.0
2024-03-18 06:00,0,Sunny,1.13,142.77,0.657
2024-03-18 07:00,0,Sunny,1.16,170.61,0.785
2024-03-18 08:00,0,Sunny,1.65,229.72,1.057
2024-03-18 09:00,0,Sunny,0.57,375.43,1.727
2024-03-18 10:00,0,Sunny,0.83,364.62,1.677
2024-03-18 11:00,0,Cloudy,0.51,122.62,0.564
2024-03-18 12:00,0,Cloudy,0.69,155.78,0.717
2024-03-18 13:00,0,Cloudy,0.64,215.07,0.989
2024-03-18 14:00,0,Cloudy,0.84,232.86,1.071
2024-03-18 15:00,0,Cloudy,0.71,158.7,0.73
2024-03-18 16:00,0,Cloudy,0.64,147.26,0.677
2024-03-18 17:00,0,Cloudy,1.59,169.02,0.777
2024-03-18 18:00,0,Cloudy,1.9,0.0,0.0
2024-03-18 19:00,0,Cloudy,2.23,0.0,0.0
2024-03-18 20:00,0,Night,2.26,0.0,0.0
2024-03-18 21:00,0,Night,2.1,0.0,0.0
2024-03-18 22:00,0,Cloudy,2.68,0.0,0.0
2024-03-18 23:00,0,Night,0.96,0.0,0.0
2024-03-19 00:00,1,Night,0.48,0.0,0.0
2024-03-19 01:00,1,Night,0.66,0.0,0.0
2024-03-19 02:00,1,Cloudy,0.53,0.0,0.0
2024-03-19 03:00,1,Rainy,0.7,0.0,0.0
2024-03-19 04:00,1,Night,0.64,0.0,0.0
2024-03-19 05:00,1,Night,1.23,0.0,0.0
2024-03-19 06:00,1,Sunny,1.18,157.95,0.727
2024-03-19 07:00,1,Sunny,1.38,220.9,1.016
2024-03-19 08:00,1,Sunny,1.22,203.76,0.937
2024-03-19 09:00,1,Rainy,0.71,26.63,0.122
2024-03-19 10:00,1,Stormy,0.61,0.0,0.0
2024-03-19 11:00,1,Cloudy,0.75,171.62,0.789
2024-03-19 12:00,1,Cloudy,0.52,190.52,0.876
2024-03-19 13:00,1,Cloudy,0.75,217.67,1.001
2024-03-19 14:00,1,Rainy,0.51,43.42,0.2
2024-03-19 15:00,1,Cloudy,0.58,122.22,0.562
2024-03-19 16:00,1,Sunny,0.76,409.34,1.883
2024-03-19 17:00,1,Sunny,2.95,300.31,1.381
2024-03-19 18:00,1,Cloudy,2.97,0.0,0.0
2024-03-19 19:00,1,Cloudy,2.19,0.0,0.0
2024-03-19 20:00,1,Night,2.75,0.0,0.0
2024-03-19 21:00,1,Night,2.51,0.0,0.0
2024-03-19 22:00,1,Night,1.88,0.0,0.0
2024-03-19 23:00,1,Night,0.73,0.0,0.0
2024-03-20 00:00,2,Night,0.69,0.0,0.0
2024-03-20 01:00,2,Night,0.39,0.0,0.0
2024-03-20 02:00,2,Night,0.48,0.0,0.0
2024-03-20 03:00,2,Night,0.68,0.0,0.0
2024-03-20 04:00,2,Night,0.38,0.0,0.0
2024-03-20 05:00,2,Cloudy,1.14,0.0,0.0
2024-03-20 06:00,2,Sunny,1.37,236.65,1.089
2024-03-20 07:00,2,Cloudy,1.71,89.0,0.409
2024-03-20 08:00,2,Sunny,1.21,247.07,1.137
2024-03-20 09:00,2,Sunny,0.68,423.28,1.947
2024-03-20 10:00,2,Sunny,0.78,334.68,1.54
2024-03-20 11:00,2,Stormy,0.56,0.0,0.0
2024-03-20 12:00,2,Stormy,0.89,0.0,0.0
2024-03-20 13:00,2,Stormy,0.78,0.0,0.0
2024-03-20 14:00,2,Rainy,0.62,47.39,0.218
2024-03-20 15:00,2,Cloudy,0.86,93.5,0.43
2024-03-20 16:00,2,Sunny,0.76,266.29,1.225
2024-03-20 17:00,2,Sunny,2.63,314.74,1.448
2024-03-20 18:00,2,Rainy,2.28,0.0,0.0
2024-03-20 19:00,2,Night,1.89,0.0,0.0
2024-03-20 20:00,2,Night,1.69,0.0,0.0
2024-03-20 21:00,2,Night,1.68,0.0,0.0
2024-03-20 22:00,2,Night,2.57,0.0,0.0
2024-03-20 23:00,2,Night,1.05,0.0,0.0
2024-03-21 00:00,3,Night,0.6,0.0,0.0
2024-03-21 01:00,3,Cloudy,0.42,0.0,0.0
2024-03-21 02:00,3,Cloudy,0.56,0.0,0.0
2024-03-21 03:00,3,Cloudy,0.53,0.0,0.0
2024-03-21 04:00,3,Cloudy,0.62,0.0,0.0
2024-03-21 05:00,3,Rainy,1.41,0.0,0.0
2024-03-21 06:00,3,Sunny,1.37,159.82,0.735
2024-03-21 07:00,3,Sunny,1.2,191.77,0.882
2024-03-21 08:00,3,Sunny,1.69,161.8,0.744
2024-03-21 09:00,3,Sunny,0.83,327.72,1.508
2024-03-21 10:00,3,Sunny,0.51,371.04,1.707
2024-03-21 11:00,3,Cloudy,0.6,148.21,0.682
2024-03-21 12:00,3,Cloudy,0.58,168.3,0.774
2024-03-21 13:00,3,Sunny,0.87,498.16,2.292
2024-03-21 14:00,3,Sunny,0.72,528.54,2.431
2024-03-21 15:00,3,Sunny,0.63,371.51,1.709
2024-03-21 16:00,3,Sunny,0.52,329.39,1.515
2024-03-21 17:00,3,Stormy,2.1,0.0,0.0
2024-03-21 18:00,3,Night,1.93,0.0,0.0
2024-03-21 19:00,3,Night,2.4,0.0,0.0
2024-03-21 20:00,3,Night,1.94,0.0,0.0
2024-03-21 21:00,3,Cloudy,2.47,0.0,0.0
2024-03-21 22:00,3,Cloudy,1.76,0.0,0.0
2024-03-21 23:00,3,Night,0.99,0.0,0.0
2024-03-22 00:00,4,Night,0.54,0.0,0.0
2024-03-22 01:00,4,Night,0.36,0.0,0.0
2024-03-22 02:00,4,Night,0.46,0.0,0.0
2024-03-22 03:00,4,Cloudy,0.57,0.0,0.0
2024-03-22 04:00,4,Stormy,0.55,0.0,0.0
2024-03-22 05:00,4,Stormy,1.44,0.0,0.0
2024-03-22 06:00,4,Sunny,1.44,204.28,0.94
2024-03-22 07:00,4,Sunny,1.17,156.2,0.719
2024-03-22 08:00,4,Cloudy,1.21,88.03,0.405
2024-03-22 09:00,4,Cloudy,0.51,136.6,0.628
2024-03-22 10:00,4,Cloudy,0.53,154.94,0.713
2024-03-22 11:00,4,Sunny,0.78,419.53,1.93
2024-03-22 12:00,4,Cloudy,0.89,166.33,0.765
2024-03-22 13:00,4,Cloudy,0.74,173.8,0.799
2024-03-22 14:00,4,Cloudy,0.88,207.94,0.957
2024-03-22 15:00,4,Cloudy,0.67,150.9,0.694
2024-03-22 16:00,4,Rainy,0.57,33.87,0.156
2024-03-22 17:00,4,Rainy,1.67,37.61,0.173
2024-03-22 18:00,4,Night,2.96,0.0,0.0
2024-03-22 19:00,4,Night,1.68,0.0,0.0
2024-03-22 20:00,4,Cloudy,2.57,0.0,0.0
2024-03-22 21:00,4,Cloudy,2.6,0.0,0.0
2024-03-22 22:00,4,Cloudy,2.99,0.0,0.0
2024-03-22 23:00,4,Rainy,0.9,0.0,0.0
2024-03-23 00:00,5,Rainy,0.7,0.0,0.0
2024-03-23 01:00,5,Cloudy,0.65,0.0,0.0
2024-03-23 02:00,5,Cloudy,0.59,0.0,0.0
2024-03-23 03:00,5,Cloudy,0.51,0.0,0.0
2024-03-23 04:00,5,Cloudy,0.85,0.0,0.0
2024-03-23 05:00,5,Cloudy,0.64,0.0,0.0
2024-03-23 06:00,5,Rainy,1.43,26.02,0.12
2024-03-23 07:00,5,Cloudy,1.54,91.88,0.423
2024-03-23 08:00,5,Rainy,1.65,17.26,0.079
2024-03-23 09:00,5,Rainy,1.56,36.41,0.168
2024-03-23 10:00,5,Rainy,1.86,32.19,0.148
2024-03-23 11:00,5,Stormy,1.95,0.0,0.0
2024-03-23 12:00,5,Stormy,1.59,0.0,0.0
2024-03-23 13:00,5,Rainy,1.22,44.32,0.204
2024-03-23 14:00,5,Rainy,1.02,54.74,0.252
2024-03-23 15:00,5,Rainy,1.15,34.62,0.159
2024-03-23 16:00,5,Rainy,1.79,28.69,0.132
2024-03-23 17:00,5,Cloudy,2.41,80.76,0.371
2024-03-23 18:00,5,Night,2.04,0.0,0.0
2024-03-23 19:00,5,Night,1.95,0.0,0.0
2024-03-23 20:00,5,Night,2.16,0.0,0.0
2024-03-23 21:00,5,Night,2.15,0.0,0.0
2024-03-23 22:00,5,Night,2.2,0.0,0.0
2024-03-23 23:00,5,Night,1.43,0.0,0.0
2024-03-24 00:00,6,Night,0.69,0.0,0.0
2024-03-24 01:00,6,Night,0.52,0.0,0.0
2024-03-24 02:00,6,Cloudy,0.97,0.0,0.0
2024-03-24 03:00,6,Cloudy,0.83,0.0,0.0
2024-03-24 04:00,6,Rainy,0.64,0.0,0.0
2024-03-24 05:00,6,Rainy,0.99,0.0,0.0
2024-03-24 06:00,6,Sunny,1.6,234.08,1.077
2024-03-24 07:00,6,Cloudy,1.37,119.1,0.548
2024-03-24 08:00,6,Cloudy,1.57,71.77,0.33
2024-03-24 09:00,6,Rainy,1.22,36.01,0.166
2024-03-24 10:00,6,Rainy,1.03,42.09,0.194
2024-03-24 11:00,6,Cloudy,1.03,140.16,0.645
2024-03-24 12:00,6,Cloudy,1.92,173.69,0.799
2024-03-24 13:00,6,Sunny,1.9,488.52,2.247
2024-03-24 14:00,6,Cloudy,1.72,199.56,0.918
2024-03-24 15:00,6,Cloudy,1.09,92.75,0.427
2024-03-24 16:00,6,Cloudy,1.66,85.29,0.392
2024-03-24 17:00,6,Stormy,3.06,0.0,0.0
2024-03-24 18:00,6,Cloudy,2.94,0.0,0.0
2024-03-24 19:00,6,Cloudy,3.02,0.0,0.0
2024-03-24 20:00,6,Night,3.11,0.0,0.0
2024-03-24 21:00,6,Night,2.43,0.0,0.0
2024-03-24 22:00,6,Night,2.93,0.0,0.0
2024-03-24 23:00,6,Night,1.09,0.0,0.0
2024-03-25 00:00,0,Cloudy,0.53,0.0,0.0
2024-03-25 01:00,0,Cloudy,0.3,0.0,0.0
2024-03-25 02:00,0,Rainy,0.31,0.0,0.0
2024-03-25 03:00,0,Night,0.44,0.0,0.0
2024-03-25 04:00,0,Night,0.48,0.0,0.0
2024-03-25 05:00,0,Night,1.36,0.0,0.0
2024-03-25 06:00,0,Sunny,1.28,194.32,0.894
2024-03-25 07:00,0,Sunny,1.12,225.49,1.037
2024-03-25 08:00,0,Sunny,1.66,242.39,1.115
2024-03-25 09:00,0,Sunny,0.51,397.25,1.827
2024-03-25 10:00,0,Sunny,0.53,411.49,1.893
2024-03-25 11:00,0,Sunny,0.71,318.34,1.464
2024-03-25 12:00,0,Sunny,0.76,534.53,2.459
2024-03-25 13:00,0,Stormy,0.65,0.0,0.0
2024-03-25 14:00,0,Rainy,0.56,51.36,0.236
2024-03-25 15:00,0,Rainy,0.86,28.11,0.129
2024-03-25 16:00,0,Rainy,0.76,27.39,0.126
2024-03-25 17:00,0,Cloudy,1.64,141.86,0.653
2024-03-25 18:00,0,Night,1.75,0.0,0.0
2024-03-25 19:00,0,Night,2.92,0.0,0.0
2024-03-25 20:00,0,Night,2.61,0.0,0.0
2024-03-25 21:00,0,Night,2.22,0.0,0.0
2024-03-25 22:00,0,Night,2.43,0.0,0.0
2024-03-25 23:00,0,Night,0.88,0.0,0.0
2024-03-26 00:00,1,Night,0.68,0.0,0.0
2024-03-26 01:00,1,Night,0.49,0.0,0.0
2024-03-26 02:00,1,Night,0.55,0.0,0.0
2024-03-26 03:00,1,Night,0.52,0.0,0.0
2024-03-26 04:00,1,Night,0.41,0.0,0.0
2024-03-26 05:00,1,Night,1.36,0.0,0.0
2024-03-26 06:00,1,Sunny,1.31,249.07,1.146
2024-03-26 07:00,1,Cloudy,1.11,105.55,0.486
2024-03-26 08:00,1,Rainy,1.47,25.43,0.117
2024-03-26 09:00,1,Rainy,0.59,42.5,0.195
2024-03-26 10:00,1,Rainy,0.6,31.34,0.144
2024-03-26 11:00,1,Sunny,0.8,336.3,1.547
2024-03-26 12:00,1,Sunny,0.58,488.91,2.249
2024-03-26 13:00,1,Rainy,0.73,46.98,0.216
2024-03-26 14:00,1,Stormy,0.5,0.0,0.0
2024-03-26 15:00,1,Stormy,0.8,0.0,0.0
2024-03-26 16:00,1,Rainy,0.9,27.51,0.127
2024-03-26 17:00,1,Cloudy,2.33,157.24,0.723
2024-03-26 18:00,1,Night,2.71,0.0,0.0
2024-03-26 19:00,1,Night,2.46,0.0,0.0
2024-03-26 20:00,1,Night,2.01,0.0,0.0
2024-03-26 21:00,1,Night,1.98,0.0,0.0
2024-03-26 22:00,1,Night,2.29,0.0,0.0
2024-03-26 23:00,1,Stormy,1.01,0.0,0.0
2024-03-27 00:00,2,Cloudy,0.41,0.0,0.0
2024-03-27 01:00,2,Cloudy,0.58,0.0,0.0
2024-03-27 02:00,2,Rainy,0.32,0.0,0.0
2024-03-27 03:00,2,Rainy,0.61,0.0,0.0
2024-03-27 04:00,2,Stormy,0.61,0.0,0.0
2024-03-27 05:00,2,Cloudy,1.36,0.0,0.0
2024-03-27 06:00,2,Rainy,1.45,27.14,0.125
2024-03-27 07:00,2,Rainy,1.52,26.28,0.121
2024-03-27 08:00,2,Stormy,1.1,0.0,0.0
2024-03-27 09:00,2,Stormy,0.62,0.0,0.0
2024-03-27 10:00,2,Cloudy,0.66,109.01,0.501
2024-03-27 11:00,2,Cloudy,0.77,139.82,0.643
2024-03-27 12:00,2,Cloudy,0.63,164.95,0.759
2024-03-27 13:00,2,Cloudy,0.85,216.6,0.996
2024-03-27 14:00,2,Cloudy,0.75,206.78,0.951
2024-03-27 15:00,2,Rainy,0.86,35.46,0.163
2024-03-27 16:00,2,Cloudy,0.86,91.19,0.419
2024-03-27 17:00,2,Sunny,1.84,360.73,1.659
2024-03-27 18:00,2,Night,2.08,0.0,0.0
2024-03-27 19:00,2,Night,2.21,0.0,0.0
2024-03-27 20:00,2,Night,1.83,0.0,0.0
2024-03-27 21:00,2,Night,2.95,0.0,0.0
2024-03-27 22:00,2,Night,2.96,0.0,0.0
2024-03-27 23:00,2,Night,0.76,0.0,0.0
2024-03-28 00:00,3,Night,0.69,0.0,0.0
2024-03-28 01:00,3,Night,0.42,0.0,0.0
2024-03-28 02:00,3,Night,0.6,0.0,0.0
2024-03-28 03:00,3,Night,0.56,0.0,0.0
2024-03-28 04:00,3,Night,0.69,0.0,0.0
2024-03-28 05:00,3,Night,1.12,0.0,0.0
2024-03-28 06:00,3,Cloudy,1.47,86.06,0.396
2024-03-28 07:00,3,Sunny,1.7,242.86,1.117
2024-03-28 08:00,3,Sunny,1.71,245.7,1.13
2024-03-28 09:00,3,Rainy,0.6,33.61,0.155
2024-03-28 10:00,3,Rainy,0.88,40.72,0.187
2024-03-28 11:00,3,Rainy,0.59,39.0,0.179
2024-03-28 12:00,3,Rainy,0.63,40.84,0.188
2024-03-28 13:00,3,Rainy,0.52,47.81,0.22
2024-03-28 14:00,3,Sunny,0.52,453.58,2.086
2024-03-28 15:00,3,Sunny,0.51,354.56,1.631
2024-03-28 16:00,3,Sunny,0.69,389.3,1.791
2024-03-28 17:00,3,Sunny,2.68,353.25,1.625
2024-03-28 18:00,3,Night,1.85,0.0,0.0
2024-03-28 19:00,3,Night,1.9,0.0,0.0
2024-03-28 20:00,3,Night,2.92,0.0,0.0
2024-03-28 21:00,3,Cloudy,2.96,0.0,0.0
2024-03-28 22:00,3,Cloudy,2.06,0.0,0.0
2024-03-28 23:00,3,Cloudy,0.74,0.0,0.0
2024-03-29 00:00,4,Cloudy,0.41,0.0,0.0
2024-03-29 01:00,4,Night,0.67,0.0,0.0
2024-03-29 02:00,4,Night,0.52,0.0,0.0
2024-03-29 03:00,4,Night,0.36,0.0,0.0
2024-03-29 04:00,4,Night,0.48,0.0,0.0
2024-03-29 05:00,4,Night,1.05,0.0,0.0
2024-03-29 06:00,4,Cloudy,1.48,67.56,0.311
2024-03-29 07:00,4,Sunny,1.15,197.46,0.908
2024-03-29 08:00,4,Sunny,1.64,155.24,0.714
2024-03-29 09:00,4,Sunny,0.59,273.63,1.259
2024-03-29 10:00,4,Sunny,0.62,347.59,1.599
2024-03-29 11:00,4,Sunny,0.87,341.46,1.571
2024-03-29 12:00,4,Sunny,0.75,498.18,2.292
2024-03-29 13:00,4,Cloudy,0.63,209.93,0.966
2024-03-29 14:00,4,Rainy,0.5,45.73,0.21
2024-03-29 15:00,4,Rainy,0.82,40.68,0.187
2024-03-29 16:00,4,Cloudy,0.61,118.66,0.546
2024-03-29 17:00,4,Rainy,1.86,30.11,0.139
2024-03-29 18:00,4,Night,2.12,0.0,0.0
2024-03-29 19:00,4,Cloudy,1.98,0.0,0.0
2024-03-29 20:00,4,Cloudy,2.41,0.0,0.0
2024-03-29 21:00,4,Cloudy,1.6,0.0,0.0
2024-03-29 22:00,4,Night,1.6,0.0,0.0
2024-03-29 23:00,4,Rainy,0.79,0.0,0.0
2024-03-30 00:00,5,Night,0.67,0.0,0.0
2024-03-30 01:00,5,Night,0.51,0.0,0.0
2024-03-30 02:00,5,Cloudy,0.52,0.0,0.0
2024-03-30 03:00,5,Rainy,0.85,0.0,0.0
2024-03-30 04:00,5,Night,0.58,0.0,0.0
2024-03-30 05:00,5,Night,0.83,0.0,0.0
2024-03-30 06:00,5,Sunny,1.66,183.71,0.845
2024-03-30 07:00,5,Stormy,1.33,0.0,0.0
2024-03-30 08:00,5,Sunny,1.51,238.61,1.098
2024-03-30 09:00,5,Sunny,1.23,363.53,1.672
2024-03-30 10:00,5,Sunny,1.01,302.67,1.392
2024-03-30 11:00,5,Cloudy,1.06,133.9,0.616
2024-03-30 12:00,5,Cloudy,1.34,161.84,0.744
2024-03-30 13:00,5,Sunny,1.33,432.88,1.991
2024-03-30 14:00,5,Cloudy,1.77,178.93,0.823
2024-03-30 15:00,5,Sunny,1.62,351.81,1.618
2024-03-30 16:00,5,Sunny,1.05,398.72,1.834
2024-03-30 17:00,5,Sunny,1.99,295.25,1.358
2024-03-30 18:00,5,Rainy,2.31,0.0,0.0
2024-03-30 19:00,5,Rainy,2.02,0.0,0.0
2024-03-30 20:00,5,Rainy,2.34,0.0,0.0
2024-03-30 21:00,5,Cloudy,2.1,0.0,0.0
2024-03-30 22:00,5,Cloudy,3.02,0.0,0.0
2024-03-30 23:00,5,Rainy,1.45,0.0,0.0
2024-03-31 00:00,6,Cloudy,0.56,0.0,0.0
2024-03-31 01:00,6,Night,0.7,0.0,0.0
2024-03-31 02:00,6,Cloudy,0.51,0.0,0.0
2024-03-31 03:00,6,Night,0.65,0.0,0.0
2024-03-31 04:00,6,Cloudy,0.7,0.0,0.0
2024-03-31 05:00,6,Cloudy,0.97,0.0,0.0
2024-03-31 06:00,6,Sunny,1.9,172.96,0.796
2024-03-31 07:00,6,Sunny,1.57,206.53,0.95
2024-03-31 08:00,6,Sunny,1.32,216.69,0.997
2024-03-31 09:00,6,Sunny,1.27,319.97,1.472
2024-03-31 10:00,6,Sunny,1.2,332.52,1.53
2024-03-31 11:00,6,Cloudy,1.77,130.8,0.602
2024-03-31 12:00,6,Cloudy,1.23,202.54,0.932
2024-03-31 13:00,6,Sunny,1.55,488.85,2.249
2024-03-31 14:00,6,Sunny,1.86,505.42,2.325
2024-03-31 15:00,6,Sunny,1.52,405.64,1.866
2024-03-31 16:00,6,Sunny,1.44,286.27,1.317
2024-03-31 17:00,6,Sunny,2.47,306.16,1.408
2024-03-31 18:00,6,Stormy,2.04,0.0,0.0
2024-03-31 19:00,6,Stormy,2.49,0.0,0.0
2024-03-31 20:00,6,Cloudy,2.32,0.0,0.0
2024-03-31 21:00,6,Rainy,2.13,0.0,0.0
2024-03-31 22:00,6,Rainy,1.8,0.0,0.0
2024-03-31 23:00,6,Rainy,1.39,0.0,0.0
2024-04-01 00:00,0,Cloudy,0.31,0.0,0.0
2024-04-01 01:00,0,Night,0.39,0.0,0.0
2024-04-01 02:00,0,Night,0.67,0.0,0.0
2024-04-01 03:00,0,Cloudy,0.5,0.0,0.0
2024-04-01 04:00,0,Night,0.5,0.0,0.0
2024-04-01 05:00,0,Night,1.04,0.0,0.0
2024-04-01 06:00,0,Sunny,1.29,281.88,1.297
2024-04-01 07:00,0,Stormy,1.41,0.0,0.0
2024-04-01 08:00,0,Stormy,1.76,0.0,0.0
2024-04-01 09:00,0,Rainy,0.66,38.63,0.178
2024-04-01 10:00,0,Cloudy,0.66,143.68,0.661
2024-04-01 11:00,0,Cloudy,0.67,131.22,0.604
2024-04-01 12:00,0,Cloudy,0.86,188.46,0.867
2024-04-01 13:00,0,Cloudy,0.52,188.14,0.865
2024-04-01 14:00,0,Rainy,0.83,48.51,0.223
2024-04-01 15:00,0,Rainy,0.68,36.24,0.167
2024-04-01 16:00,0,Rainy,0.7,40.24,0.185
2024-04-01 17:00,0,Rainy,1.87,25.06,0.115
2024-04-01 18:00,0,Rainy,1.74,0.0,0.0
2024-04-01 19:00,0,Cloudy,1.89,0.0,0.0
2024-04-01 20:00,0,Cloudy,2.2,0.0,0.0
2024-04-01 21:00,0,Stormy,1.55,0.0,0.0
2024-04-01 22:00,0,Rainy,2.88,0.0,0.0
2024-04-01 23:00,0,Night,1.11,0.0,0.0
2024-04-02 00:00,1,Night,0.43,0.0,0.0
2024-04-02 01:00,1,Night,0.55,0.0,0.0
2024-04-02 02:00,1,Night,0.33,0.0,0.0
2024-04-02 03:00,1,Night,0.38,0.0,0.0
2024-04-02 04:00,1,Night,0.54,0.0,0.0
2024-04-02 05:00,1,Night,1.15,0.0,0.0
2024-04-02 06:00,1,Sunny,1.15,224.89,1.034
2024-04-02 07:00,1,Sunny,1.34,265.45,1.221
2024-04-02 08:00,1,Rainy,1.35,21.22,0.098
2024-04-02 09:00,1,Rainy,0.65,36.33,0.167
2024-04-02 10:00,1,Rainy,0.57,36.16,0.166
2024-04-02 11:00,1,Rainy,0.8,27.02,0.124
2024-04-02 12:00,1,Rainy,0.69,46.32,0.213
2024-04-02 13:00,1,Cloudy,0.89,211.88,0.975
2024-04-02 14:00,1,Rainy,0.79,45.0,0.207
2024-04-02 15:00,1,Cloudy,0.88,115.42,0.531
2024-04-02 16:00,1,Cloudy,0.8,125.14,0.576
2024-04-02 17:00,1,Rainy,1.66,36.58,0.168
2024-04-02 18:00,1,Night,2.14,0.0,0.0
2024-04-02 19:00,1,Night,2.03,0.0,0.0
2024-04-02 20:00,1,Night,1.81,0.0,0.0
2024-04-02 21:00,1,Cloudy,1.51,0.0,0.0
2024-04-02 22:00,1,Cloudy,2.64,0.0,0.0
2024-04-02 23:00,1,Stormy,0.73,0.0,0.0
2024-04-03 00:00,2,Rainy,0.34,0.0,0.0
2024-04-03 01:00,2,Rainy,0.43,0.0,0.0
2024-04-03 02:00,2,Rainy,0.42,0.0,0.0
2024-04-03 03:00,2,Cloudy,0.55,0.0,0.0
2024-04-03 04:00,2,Cloudy,0.49,0.0,0.0
2024-04-03 05:00,2,Cloudy,1.25,0.0,0.0
2024-04-03 06:00,2,Sunny,1.47,180.5,0.83
2024-04-03 07:00,2,Sunny,1.61,222.41,1.023
2024-04-03 08:00,2,Sunny,1.49,186.19,0.856
2024-04-03 09:00,2,Cloudy,0.61,126.55,0.582
2024-04-03 10:00,2,Rainy,0.6,44.37,0.204
2024-04-03 11:00,2,Cloudy,0.75,115.37,0.531
2024-04-03 12:00,2,Cloudy,0.55,183.96,0.846
2024-04-03 13:00,2,Stormy,0.77,0.0,0.0
2024-04-03 14:00,2,Stormy,0.89,0.0,0.0
2024-04-03 15:00,2,Cloudy,0.72,109.32,0.503
2024-04-03 16:00,2,Rainy,0.82,35.95,0.165
2024-04-03 17:00,2,Rainy,2.15,20.86,0.096
2024-04-03 18:00,2,Cloudy,1.73,0.0,0.0
2024-04-03 19:00,2,Stormy,1.59,0.0,0.0
2024-04-03 20:00,2,Rainy,2.73,0.0,0.0
2024-04-03 21:00,2,Rainy,2.48,0.0,0.0
